prediction	reference
net elk dyt te dik oft de tin is ûntwikkelet in minderweardichheidsgefoel	Net elk dy't te dik of te tin is, ûntwikkelet in minderweardichheidsgefoel.
it sjocht dêr in bytsje stil út	It sjocht der in bytsje stil út.
it hat ús hjir tige goed foldien en wy komme wis noch ris werom	It hat ús hjir tige goed foldien en wy komme wis noch ris werom.
meidwaan oan e tocht kin allinne nei ynskriuwing foarôf	Meidwaan oan 'e tocht kin allinnich nei ynskriuwing foarôf.
witte jo wat dy tekst yn hâldt	Witte jo wat dy tekst ynhâldt?
dêr stie k dan yn myn wite nachtklean en op bleate fuotten	Dêr stie ik dan yn myn wite nachtklean en op bleate fuotten.
sy is ien en tachtich jier en de âldst aktive wedstriid damster yn fryslân	Sy is ien en tachtich jier en de âldste aktive wedstriiddamster yn Fryslân.
it is al wer hast twa wiken lyn dat ik myn lêste berjochtsjes stjoerd haw	It is alwer hast twa wike lyn dat ik myn lêste berjochtsje stjoerd haw.
dy jonge iet oant syn fjirde allinnich bôlum en sûker	De jonge iet oant syn fjirde allinnich bôle mei sûker.
dat frege om swierrichheden mienen hja	Dat frege om swierrichheden mienden hja.
it sikehûs sil net mear ynset wurde foar akute sjirurgyske yngrepen	It sikehús sil net mear ynset wurde foar akute sjirurgyske yngrepen.
nei in swiere trainning haw ik gjin sin oan iten en wurdt ik mislik	Nei in swiere training ha ik gjin sin oan iten en wurd ik mislik.
stjoer email troch	Stjoer e-mail troch.
ik wit net oft hja wol komt	Ik wit net oft hja wol komt.
it yntervlir wurdt net publisearre sûnder dat er de eintekst goedkerd hat	It ynterview wurdt net publisearre sûnder dat er de eintekst goedkard hat.
dat is fan minder belang	Dat is fan minder belang.
mei fjouwer man foarmen se in ketting om yn ei boppen ta te lûken	Mei fjouwer man foarmen se in ketting om my nei boppen ta te lûken.
ik sjoch him leaver fan efteren oas fan foering	Ik sjoch him leaver fan efteren as fan foaren.
under it lange slûke en blêde dekhier leit it sêfte ûnderhier	Under it lange, slûke en glêde dekhier leit it sêfte ûnderhier.
de nije lokaasje ferfangt it âlde plak wat bodferâldere is en tichtgiet	De nije lokaasje ferfangt it âlde plak, dat bot ferâldere is en tichtgiet.
hja libbe yn in oare wrâld regearre troch erchtinken eanst en hard	Hja libbe yn in oare wrâld, regearre troch erchtinken, eangst en haat.
klik op pôfbylding	Klik op ôfbylding.
fan dalen binne al fjouwere wiken lang op sloperspaard	Fandalen binne al fjouwer wiken lang op sloperspaad.
alles om him hinne is grys	Alles om him hinne is griis.
de aksjefierende binnenskippers hawwe de blokkades by de sluzen foar in part opheft	De aksjefierende binnenskippers hawwe de blokkades by de slûzen foar in part opheft.
hy moat ûndere wikens in flink ein yn de fyftich wêze	Hy moat ûnderwilens in flink ein yn de fyftich wêze.
dy wie seisjier en dan binne jo o sa gefoelich foar dy dingen	Dy wie seis jier en dan binne je o sa gefoelich foar dy dingen.
alle jierren jout it koar in tal goed besochte konserten	Alle jierren jout it koar in tal goed besochte konserten.
de keunstneres bebelate it lied op har mûlharpe	De keunstneres begelate it liet op har mûlharpe.
as se foar de goede saak yn in sel sitte moat toe dan mar	At se foar de goeie saak yn in sel sitte moat, toe dan mar.
hja rûne tongersdeis mei boeken en ferkocht foaral streekromans	Hja rûn tongersdeis mei boeken en ferkocht foaral streekromans.
lit de nije mail oer de hier sjen	Lit de nije mail oer de hier sjen.
elk forwep draacht de spoaren fann syn brûker	Elk foarwerp draacht de spoaren fan syn brûker.
nei de brân waarden waard rekken holden mei moedwil benam omdat der knallen heard wienen	Nei de brân waard rekken holden mei moedwil, benammen omdat der knallen heard wienen.
dêr sakket it wetter de bien yn en wurdt it op natuerlike wize filtere	Dêr sakket it wetter de boaiem yn en wurdt it op natuerlike wize filtere.
miskien wurdt in fjurwurkfrij ûnderkommen oanbean by de âld iernsnacht	Minsken wurdt in fjoerwurkfrij ûnderkommen oanbean foar de âldjiersnacht.
goud wurdt al sûnt de twadde iuw fan ús iertelling ferwurke yn trouringen	Goud wurdt al sûnt de twadde iuw fan ús jiertelling ferwurke yn trouringen.
nei in wike liet se my triomfantlik it resultaat sjen	Nei in wike liet se my triomfantlik it resultaat sjen.
lit ús earst begjinne mei dy muzykskoallen	Lit ús earst begjinne mei dy muzykskoallen.
syn frou wie al dea dy hie it oan it hert krike iiiiii	Syn frou wie al dea, dy hie it oan it hert krigen.
der is in soad ôfwikseling yn deê bewegingen dyt makke wurde	Der is in soad ôfwikseling yn de bewegingen dy't makke wurde.
syn fel bleu wyt al brânde de sinne noch sa foel	Syn fel bleau wyt, al brânde de sinne noch sa fûl.
ij de bus is der	Ah, de bus is der.
de ynvestearring is yn in pear jier werom fertsjinne	De ynvestearring is yn in pear jier weromfertsjinne.
sy gie de hurde konfrontaasje net út de wei	Sy giet de hurde konfrontaasje net út 'e wei.
dit opfangsintrum foar asylssikers leit oan de râne fan it kûnderbosk	Dit opfangsintrum foar asylsikers leit oan de râne fan it Kúnderbosk.
foar de jongerein is dêr de freedtejûns in optreden fan in popgroep	Foar de jongerein is der de freedtejûns in optreden fan in popgroep.
uteringsfrijheid hâldt net in ûnbeheintrjocht op misledigen yn	Uteringsfrijheid hâldt net in ûnbeheind rjocht op misledigjen yn.
ik ha doks noch fjouwer ennein heal oere ûnderweis west	Ik ha dochs noch fjouwer en in heal oere ûnderweis west.
it filmsenadio skriuwt de filmspilers fan minút oat minút foar wat se dwaan moatte	It filmsenario skriuwt de filmspilers fan minút ta minút foar wat se dwaan moatte.
it tal ynbraken is mei de krystdagen twa kear sa heech as gewoan wei	It tal ynbraken is mei de krystdagen twa kear sa heech as gewoanwei.
as der ien skiep oer de daam is komme der mear	As der ien skiep oer de daam is, komme der mear.
de situaasje is noch lang net ideaal mar wy wurkje oan ferbettering	De situaasje is noch lang net ideaal, mar wy wurkje oan ferbettering.
dat ha ik noait sein	Dat ha ik noait sein!
de brânwacht hat woansdei de hiele jûn oan it neidwesten west by de winkel	De brânwacht hat woansdei de hiele jûn oan it neidwêsten west by de winkel.
boppe dat is er der takom wike net	Boppedat is er der takom wike net.
trije leden fan dy wurkgroep binne diplomearre moolner	Trije leden fan dy wurkgroep binne diplomearre moolner.
ik bin bang dat it raach jen spûn hie	Ik bin bang dat it raar jern spûn hie.
hja lei yn it gers en stoarre yn de blauwe kom fan de himel	Hja lei yn it gers en stoarre yn de blauwe kom fan de himel.
de sporter sette troch en hie efterâl al hiel gjin spyt	De sporter sette troch en hie efterôf alhiel gjin spyt.
hy makket him net drok oer wat syn opfolger wurdt	Hy makket him net drok oer wa't syn opfolger wurdt.
hasto a dit wykin oan tiid of leavere in oare kear	Hasto it dit wykein oan tiid of leaver in oare kear?
dy boeren binne der al sa wiis mei	Dy boeren binne der o sa wiis mei.
wy hjitte dy graach wolkom op ús wyklikse repetysjejûn op woansdei	Wy hjitte dy graach wolkom op ús wyklikse repetysjejûn op woansdei.
hy wit it noch as de dei fan juster	Hy wit it noch as de dei fan juster.
moandei is úteinset mei it útdielen fan de nije hjuunifoarms foar de plysje	Moandei is úteinset mei it útdielen fan de nije unifoarms foar de polysje.
it is ús doel om betiid fuort te gean	It is ús doel om betiid fuort te gean.
alle bern binne wol ris oan logers	Alle bern binne wolris ûndogens.
der kin wat oerlêst wêze fanwegen de bouaktiviteite	Der kin wat oerlêst wêze fanwege de bouaktiviteiten.
de bestjoerder kaam mei de skrik frij	De bestjoerder kaam mei de skrik frij.
de grutte kanonnen fan de karbytferiening bliuwd bliuwe dit jier yn de skuorre stean	De grutte kanonnen fan de karbidferiening bliuwe dit jier yn de skuorre stean.
ik fyn it minder dat er diskriminearre wurdt	Ik fyn it minder dat der diskriminearre wurdt.
by gefal fan ôfwizing bestiet de mooglikheid dêrt tsjin yn berop te gean	By gefal fan ôfwizing bestiet de mooglikheid dêrtsjin yn berop te gean.
omdat it net safier reisgjen is is it sauderlân geskikt foar dy reizen	Omdat it net sa fier reizgjen is, is it Sauerlân geskikt foar deireizen.
it spitige is dat ik de ynformaasje sels byinoar fandelje moatten haw	It spitige is dat ik dy ynformaasje sels byinoar fandelje moatten haw.
ik seach harren efternij wylst hja hân yn hân troch de poarte giene	Ik seach harren efternei wylst hja hân yn hân troch de poarte giene.
de direksje fan e bank wie net berikber foar kommintaal	De direksje fan 'e bank wie net berikber foar kommentaar.
wat stiet der op it badskeplistke	Wat stiet der op it boadskiplistke?
sintrearje de foarige seis rigen	Sintrearje de foarige seis rigen.
myn namme is hopkins	Myn namme is Hopkins.
de learaar hie in fjoerreade holle en it swit rûn him oer it antlit	De learaar hie in fjoerreade holle en it swit rûn him oer it antlit.
sa ticht ha ik der noch nea bystien	Sa ticht ha ik der noch nea by stien.
earst tocht de frou dat har man wol wer opbrûke soe	Earst tocht de frou dat har man wol wer opdûke soe.
it harts draaide my yn it liif	It hart draaide my om yn it liif.
ik fiel my mislik	Ik fiel my mislik.
de bestudearre metoaren wurde wiidweidich taljochten mei foarbylden	De bestudearre metoaden wurde wiidweidich taljochte mei foarbylden.
al soenen se mey deadwaan ik wit it net	Al soene se my dea dwaan, ik wit it net.
de abdij is fiersten te grut foar de njoggen muoansten dyt der noch sitte	De abdij is fierstente grut foar de njoggen muontsen dy't der noch sitte.
nei lang stoareagjen knikte er mei de holle	Nei lang stoareagjen knikte er mei de holle.
kanaal omleech	Kanaal omleech.
it konsert wie fergees en duorre in oere	It konsert wie fergees en duorre in oere.
neffens ferskate meiwurkers waard mei klachten neat dien	Neffens ferskate meiwurkers waard mei klachten neat dien.
klik bewarje ars	Klik Bewarje as.
hoe kom ik hjir fan hjir nei emiyl jâns	Hoe kom ik fan hjir nei Emiel Jans?
yn alle iuwen hawwe de minsken bang west foar sykten	Yn alle iuwen hawwe de minsken bang west foar sykten.
it jild moat der komme ik al moat der as stiklân om fuort	It jild moat der komme, ek al moat der in stik lân om fuort.
allegearre lytse dinkjes kinne de útslach fan de ferkieslikst bepale	Allegearre lytse dinkjes kinne de útslach fan de ferkiezings bepale.
de rjochtbank besjocht ûnder oare oft der foar it sikehús in trochstatyn sit	De rjochtbank besjocht ûnder oare oft der foar it sikehús in trochstart yn sit.
do bitst hoe grutsk of kwier op wyn prachtich bosk hie	Do witst hoe grutsk oft ik wie op myn prachtich bosk hier.
dy hege priis wurdt oan de kontsuminten trochberekkene	Dy hege priis wurdt oan de konsuminten trochberekkene.
hy laket de wite tosken blead	Hy laket de wite tosken bleat.
it programma wie fan twa oere oant kertier foar fjouweren	It programma wie fan twa oere oant kertier foar fjouweren.
de frou is feroardiele foar it yn brân stekken fan it hús	De frou is feroardiele foar it yn brân stekken fan it hûs.
dêr kinne in soaden puntsje oan sjûge	Dêr kinne in soad in puntsje oan sûge.
kin ik it net earder op helje	Kin ik it net earder ophelje?
dy plannen rûnen speak troch politike en technyske swierrichheden e	Dy plannen rûnen speak troch politike en technyske swierrichheden.
ik ynvestearje yn de technology fan moarn en dat sil ljim útbetelje	Ik ynvestearje yn de technology fan moarn en dat sil him útbetelje.
wy binne hast klear noch in lyts rukje	Wy binne hast klear, noch in lyts rukje.
it soe san trije jier oanhâlde	It soe sa'n trije jier oanhâlde.
de measte biblioteken organisearje spesjaaljemiddeis dêrtop foarlêzen wurdt	De measte biblioteken organisearje spesjale middeis dêr't op foarlêzen wurdt.
yn de nacht fan woansdei op tongersdei binne de erbeks stellen út fyftich autos	Yn de nacht fan woansdei op tongersdei binne de airbags stellen út fyftich auto's.
der spile my wat oars troch de holle	Der spile my wat oars troch de holle.
binne sy jim bern	Binne sy jim bern?
de stikken foar de gearkomste fan tiisdei krijst meast saterdeis	De stikken foar de gearkomste fan tiisdei krijst meast saterdeis.
ik rin nei myn âlde piano en druk op ien fan de wite tûtsen	Ik rin nei myn âlde piano en druk op ien fan 'e wite toetsen.
de kaaien binne sneonitenacht diels ûnderstrûpt troch it hege wetter en de hurde wyn	De kaaien binne sneontenacht diels ûnderstrûpt troch it hege wetter en de hurde wyn.
syn libben hinget oan in siden tried	Syn libben hinget oan in siden tried.
hja binne bang dat agraryske bedriuwen twongen wurde om dermei op te hâlden	Hja binne bang dat agraryske bedriuwen twongen wurde om dermei op te hâlden.
oer san ding fan neat hoechst net san apskort te meitsjen	Oer sa'n ding fan neat hoechst net sa'n opskuor te meitsjen.
de derikteur wol trochfjochtsje foar in werstart fan it fabryk	De direkteur wol trochfjochtsje foar in werstart fan it fabryk.
hawwe jo in bôle plankje foar ús	Hawwe jo in bôleplankje foar ús?
lit myn belskied nes sjen	Lit myn belskiednis sjen.
foar en tsjinstanners regearje fûl op de boikat	Foar- en tsjinstanners reagearje fûl op de boykot.
de feestdagen steane foar de doar en it hearlik jûntsje is kommen	De feestdagen steane foar de doar en it hearlik jûntsje is kommen.
yn de moderne maatskippij fynt in konsintraasjeplak fan bedriuwen	Yn de moderne maatskippij fynt in konsintraasje plak fan bedriuwen.
de gearkomste smiet gjin fjuerwurk op mar duorre wol goed trije oeren	De gearkomste smiet gjin fjoerwurk op, mar duorre wol goed trije oeren.
snotjonges fan achttjin jier raze op skûtes en brommers troch de buorren	Snotjonges fan achttjin jier raze op scooters en brommers troch de bruorren.
wy witte noch net krekt hoe lang aft wy bliuwe sille	Wy witte noch net krekt hoe lang at wy bliuwe sille.
minsken kamen útrintewei hjir te wenjen	Minsken kamen út Drinte wei hjir te wenjen.
hja hie al hiel faak bearen sjoen mar oant dan ta nea in grissly	Hja hie al hiel faak bearen sjoen, mar oant dan ta nea in grizzly.
sa ticht ha ik der noch noait by stean	Sa ticht ha ik der noch noait by stien.
we moatte der even mei inoar de skouders ûndersette	We moatte der even mei-inoar de skouders ûnder sette.
op de langedoer fersjinje jo dy kosten fansels werom	Op 'e lange doer fertsjinje jo dy kosten fansels werom.
wêr is minne hinne	Wêr is Minne hinne?
dy felle kleuren dogge hjin searer oan de eagen	Dy felle kleuren dogge jin sear oan 'e eagen.
dat hie net wêze moatten en it muoit my tige	Dat hie net wêze moatten en it muoit my tige.
de minsken krije te hearren oft se ûntslein wurde of dat se trochwurkje kinne r	De minsken krije te hearren oft se ûntslein wurde of dat se trochwurkje kinne.
op it hichtepunt fan e foarstelling swiere der tritich dûntsjes oer et tiis	Op it hichtepunt fan de foarstelling swiere der tritich dûnsers oer it iis.
op it stuit wachtet der in opgrien ljocht foar in follend projekt	Op it stuit wachtet er op grien ljocht foar in folgjend projekt.
ik kin gjin goed mear by him dwaan	Ik kin gjin goed mear by him dwaan.
hy is al in pear dagen net op skoalle kaam	Hy is al in pear dagen net op skoalle kaam.
mail dokter stouten mei de teckst tanke ik ha de papieren ûntfangen	Mail dokter Stouten mei de tekst: Tanke, ik ha de papieren ûntfongen.
waait it hjir altyd sa hurd	Waait it hjir altyd sa hurd?
it aktiviteiteoanbordt ris gearstald op basis fan winsken fan de kreamten	It aktiviteite-oanbod is gearstald op basis fan winsken fan de kliïnten.
meiinoar hellen se alles út it hûs en makken it skjin	Mei-inoar hellen se alles út it hûs en makken it skjin.
hoefolle wetter kin it gers op de dyk oan	Hoefolle wetter kin it gers op de dyk oan?
wy hawwe hjoed in nije letter kocht	Wy hawwe hjoed in nije ljedder kocht.
de jongerein gie it op hieltiid âldereleeftiid út e hûs	De jongerein giet op hieltyd âldere leeftiid út 'e hûs.
hy besiket om troch it rút te klimmen	Hy besiket om troch it rút te klimmen.
hingje op	Hingje op.
sjoch op de aksjeferpakking folje dyn unike winkâlde yn en doch mei	Sjoch op 'e aksjeferpakking, folje dyn unike winkoade yn en doch mei!
set ûndertitels oan	Set ûndertitels oan.
it is hjir gebrûklik dat de kiste troch famylje of freonen drûgen wurdt	It is hjir gebrûklik dat de kiste troch famylje of freonen droegen wurdt.
de húshâldingsbegelieder komt op syn minst ien kear wyks by jin thús	De húshâldingsbegelieder komt op syn minst ien kear wyks by jin thús.
troch de gearwurking sil de produksje mooglik ferdûbelje oant ferfjouwerfâldigje	Troch de gearwurking sil de produksje mooglik ferdûbelje oant ferfjouwerfâldigje.
troch de fakânsjepearioade is it relatyf rêstich op e dyk	Troch de fakânsjeperioade is it relatyf rêstich op 'e dyk.
hy hat dy saak al efkes neamd mar der fierder gjin omtinken oanjûn	Hy hat dy saak al efkes neamd, mar der fierder gjin omtinken oan jûn.
do soest der wat mislik fan wurde kinne	Do soest der wat mislik fan wurde kinne.
in supermerk hat by fersin fryishstalige poosters ophongen yn de stêd grins	In supermerk hat by fersin Frysktalige posters ophongen yn de stêd Grins.
sykje op ynternet	Sykje op ynternet.
op de tsjûkemar binne freedtejûn trije minsken oppakt foar fisstreuperij	Op de Tsjûkemar binne freedtejûn trije minsken oppakt foar fiskstreuperij.
gean nei it begjin fan de sin	Gean nei it begjin fan de sin.
de tatoanstelling is te sjen fan njoggentjin oktober oant en mei trettjin desimber	De tentoanstelling is te sjen fan njoggentjin oktober oant en mei trettjin desimber.
wa fynsto de ferfelenste	Wa fynsto de ferfelendste?
hy sil der ek wol net moaier op wurden wêze	Hy sil der ek wol net moaier op wurden wêze.
oerskekkelje nei wurd	Oerskeakelje nei Word.
men soe hjir in krupsje fol skypje	Men soe hjir in krupsje fan skypje.
hy makket him net drok oer wat syn opfolger wurdt	Hy makket him net drok oer wa't syn opfolger wurdt.
ik fyn fiif en tweintich jier ek in moaie leeftiid	Ik fyn fiif en tweintich jier ek in moaie leeftyd.
hy hat it gefoel allinne op de wrâld te stean	Hy hat it gefoel allinne op de wrâld te stean.
de kat wie heel meager doet er yn it asyl kaam	De kat wie heel meager doe't er yn it asyl kaam.
de brânwacht kaam mei meardere weinen nei de brân ta mar it foel ta	De brânwacht kaam mei meardere weinen nei de brân ta, mar it foel ta.
hy is tige tefreden oer syn nije oanwinst	Hy is tige tefreden oer syn nije oanwinst.
dat finget ôf fan de kolteukst	Dat hinget ôf fan de kontekst.
by ús sneijt it yn jannewaris	By ús snijt it yn jannewaris.
al sparjender moat men jin wol sêtite	Al sparjende moet men jin wol sêd ite.
de iene kear woskest de fuotten wol en de oare kin ich	De iene kear waskest de fuotten wol en de oare kear net.
de hierdkleur stiet by de berte noch net fêst	De hierkleur stiet by de berte noch net fêst.
de gemeenterjier praat kommende tongersdei oer de plannen	De gemeenteried praat kommende tongersdei oer de plannen.
de bersjekleur is it bêste omskriuwen as rjeammekleurich mei in grizisk waads	De bêzje kleur is it bêst te omskriuwen as rjemmekleurich mei in grizich waas.
as wy neat dogge dan sko de kust line de kant nei it lân op	As wy neat dogge, dan skoot de kustline de kant nei it lân op.
hy hat in grut burd en in snor	Hy hat in grut burd en in snor.
hoe moatte wy de ekonomyske krisis de holle biede	Hoe moatte wy de ekonomyske krisis de holle biede?
ik ha der sels gjin aan fan hoet earder útsjocht	Ik ha der sels gjin aan fan hoe't hja derút sjocht.
it wieneen altyd deselde minsken dyt op draven kamen	It wienen altyd deselde minsken dy opdraven kamen.
ik ha oer twa jier myn diploma frysk	Ik ha oer twa jier myn diploma Frysk.
de grutte kanonnen fan de karbytfriening bliuwe dit jier yn de skuorre stean	De grutte kanonnen fan de karbidferiening bliuwe dit jier yn de skuorre stean.
hoe seach it der hjir doe út	Hoe seach it der hjir doe út?
se groeide op yn amsterdam yn in read nêst	Se groeide op yn Amsterdam yn in read nêst.
alle spilers hawwe har bêst dien	Alle spilers hawwe har bêst dien.
frentsje is ús âld akadeemjestêd	Frjentsjer is ús âld akadeemjestêd.
san hâlding bringt har yn de problemen	Sa'n hâlding bringt har yn de problemen.
yn ús studintetiid stiene wy by nachten ûntiid byinoar op e stûpe	Yn ús studintetiid stiene wy by nacht en ûntiid byinoar op 'e stoepe.
de meldingen kamen it ôfrûne jier binnen	De meldingen kamen it ôfrûne jier binnen.
selektearje komme	Selektearje komma.
de fraksjefoarsitter hie foar de gelegenheid in filmke makke	De fraksjefoarsitter hie foar de gelegenheid in filmke makke.
yn de rein stiet in man it wiedte hier op e foarholle plakt	Yn 'e rein stiet in man, it wiete hier op 'e foarholle plakt.
moat ik de heit fan de breit om de hân fan syn dochter freegje	Moat ik de heit fan de breid om de hân fan syn dochter freegje?
it dûbele spoar makte ynienen in skerpe bocht	It dûbelde spoar makke ynienen in skerpe bocht.
set de timer foar it sieden fan in aai	Set de timer foar it sieden fan in aai.
hy hie in baan dronk amper of neat en hy betelle syn skulden ôf	Hy hie in baan, dronk amper of neat en hy betelle syn skulden ôf.
biaskoop	Bioskoop.
hoe lûdgefoelich moat men wêze om it bûtendoartsjen fan bern ferbiede te litten	Hoe lûdgefoelich moat men wêze om it bûten boartsjen fan bern ferbiede te litten?
it bestriden fan de oerlêst falt ôf	It bestriden fan de oerlêst falt ôf.
hy fielde him net by machte om it tij te kearen	Hy fielde him net by machte om it tij te kearen.
de polysje hat acht jons oppakt foar it stellen fan belminuten	De polysje hat acht jonges oppakt foar it stellen fan belminuten.
syn passy foar hûnesport makke dat er in kompleet djipfrysmiel foar hûnen ûntwikkele	Syn passy foar hûnesport makke dat er in kompleet djipfriesmiel foar hûnen ûntwikkele.
yn al ús buorlannen waard it hekken al earder strafber steld	Yn al ús buorlannen waard it hacken al earder strafber steld.
fakânsjegongers kieze bewust foar lúkse	Fakânsjegongers kieze bewust foar lúkse.
it bliek in fersin te wêze	It bliek in fersin te wêzen.
nimmen hat in biologyske klok mei in deilinkte fan presys fjouweren tweintich oeren	Nimmen hat in biologyske klok mei in deilingte fan persiis fjouwerentweintich oeren.
hy hat alle tongersdeitenachten in eigen programma op e radio	Hy hat alle tongersdeitenachten in eigen programma op 'e radio.
hy rûn ek net hurder	Hy rûn ek net hurder.
ik hâld fan dy	Ik hâld fan dy.
yn de seiterpolder komt ek de noarske wrotmûs foar in bedrige en seldsume mûzesoarte	Yn de Saiterpolder komt ek de Noardske wrotmûs foar, in bedrige en seldsume mûzesoarte.
stjoer anzgjelyk in boadskip wat tinkt dy fan falle jûn	Stjoer Angelique in boadskip: Wat tinkt dy fan fan 'e jûn?
it tal oanmeldingen by de skoalle is dit jier bod groeid	It tal oanmeldingen by de skoalle is dit jier bot groeid.
horis ik lit my net twinge	Ho ris, ik lit my net twinge!
de diken kinne net breder makke wurde want dêr is gjin romte foar	De diken kinne net breder makke wurde, want dêr is gjin romte foar.
as ik jild hie soe ik it keapje kinne	As ik jild hie, soe ik it keapje kinne.
in koart fan alle friezen yn nederlân wennet bûten fryslân	In kwart fan alle Friezen yn Nederlân wennet bûten Fryslân.
sokke snijblommen steane net lang	Sokke snijblommen steane net lang.
wat is de temperatuer op it stuit yn de hûs	Wat is de temperatuer op it stuit yn 'e hús?
hy wennet yn de wenarke yn de feart	Hy wennet yn de wenarke yn de feart.
yn ienen kenettert der in berjocht út de lûdsprekker fan de mobile foan	Ynienen knetteret der in berjocht út de lûdsprekker fan de mobilofoan.
haw jo in twapersoans keamer frij foar oare wike tongersdei en freed	Ha jo in twapersoans keamer frij foar oare wike tongersdei en freed?
wiskje folgjende antwurd	Wiskje folgjende wurd.
hja wie al fyftich mar hja seach der folle jonger út	Hja wie al fyftich, mar hja seach der folle jonger út.
ik kin de sjury goed begripe	Ik kin de sjuery goed begripe.
nei it ûngelok rieden de ambulânsen ôf en oan	Nei it ûngelok rieden de ambulânsen ôf en oan.
wy wenje bûten de beboure kome	Wy wenje bûten de beboude kom.
blêdzje troch map	Blêdzje troch map.
ik hie der gjinoan fan wêrt it frommes it oer hie	Ik hie der gjin aan fan wêr't it frommes it oer hie.
de keuken is it klopjend hart fan it hûs	De keuken is it klopjend hart fan it hûs.
it parkoers is troch de eauw hinne heel wat kearen wizige	It parkoers is troch de iuw hinne hiel wat kearen wizige.
se fervert de lippen read en se sjocht de moaie rút as oars	Sy fervet de lippen read en se sjocht der moaier út as oars.
hja frege him om har hânen tusken sines op te waarmjen	Hja frege him om har hannen tusken sines op te waarmjen.
jimm hawwe it grif al yn de krante sjoen	Jimme hawwe it grif al yn de krante sjoen.
hjeast net wat ik sis	Hearst net wat ik sis?
de fertocht is ferheard en wer op frije fuorten steld	De fertochte is ferheard en wer op frije fuotten steld.
us mem fûn de namme fan ús famken net trekst heel moai	Us mem fûn de namme fan ús famke net drekst heel moai.
doelberet skjinmeitsje	Doelberet skjinmeitsje.
kinst de auto hjir nearne kwyt	Kinst de auto hjir nearne kwyt.
kenietsje fan it libben en de rest giet fansels	Genietsje fan it libben en de rest giet fansels.
de kuier sil duorje oant likernôch fjouwer oere	De kuier sil duorje oant likernôch fjouwer oere.
pier hat sein dat der demoarn wêze sil	Pier hat sein dat er der moarn wêze sil.
wolle jo wol in bytsje foar de mikrofons sitten bliuwe	Wolle jo wol in bytsje foar de mikrofoan sitten bliuwe?
dat boek is bedoeld foar begjinners	Dat boek is bedoeld foar begjinners.
we litte se fan tefoaren it hele kompleksemer sjen	We litte se fan tefoaren it hele kompleks even sjen.
de tredde tiisdei yn septimber presintearret it regear de miljoenen no ta en de ryksbegrutting	De tredde tiisdeis yn septimber presintearret it regear de miljoenenota en de ryksbegrutting.
dat freeromswieerrichheden mienden ja	Dat frege om swierrichheden mienden hja.
wy pleatse dûbele wosktafels om de badkeamerfiles moarns koarter te meitsjen	Wy pleatse dûbelde wasktafels om de badkeamerfiles moarns koarter te meitsjen.
it offisjele staadskot foar de ferbouwing waard moandeitemoarn jûn	It offisjele startskot foar de ferbouwing waard moandeitemoarn jûn.
kin ik my in krede kart betelje	Kin ik mei in kredytkaart betelje?
neffens my hat se wol gelyk	Neffens my hat se wol gelyk.
al wat yn dit doarp wurket hat in hûs	Al wa't yn dit doarp wurket, hat in hûs.
ik ha gjin fakânsje plannen	Ik ha gjin fakânsjeplannen.
ik wie wer op bekend te rein ik hie wer fêst te grûn ûnder de fuotten	Ik wie wer op bekend terrein, ik hie wer fêstegrûn ûnder de fuotten.
do hiest al in geweldige kondysje	Doe hiest al in geweldige kondysje.
twa frijes freegje om de hân fan de leaflike abbigeel	Twa frijers freegje om de hân fan de leaflike Abigail.
syn fleanmasine lâne om tsien oer tsienen	Syn fleanmasine lâne om tsien oer tsienen.
ien fan de hinnen siet al in per dagen te brieden	Ien fan 'e hinnen sit al in pear dagen te brieden.
ik wol tsien jier hurd wurkje en jild fertsjinje en dan op wrâldreis gean	Ik wol tsien jier hurd wurkje en jild fertsjinje en dan op wrâldreis gean.
it soe in tige kâlde nacht wurde mei in pear graden grûn frâst	It soe in tige kâlde nacht wurde mei in pear graden grûnfroast.
it wie op in moaie waarme dei yn de moai tiid	It wie op in moaie waarme dei yn de maitiid.
om it achttjinde jier hinne groeit de famkesstim út ta sopraan metsosopraan of ald	Om it achttjinde jier hinne groeit de famkesstim út ta sopraan, mezzosopraan of alt.
it eilân suchte ûnder de kriminaliteit	It eilân suchte ûnder de kriminaliteit.
de polysje hat it wapen yn it hûs fûn en yn beslaach naam	De polysje hat it wapen yn it hús fûn en yn beslach naam.
wy binne hast klear noch in lyts rukje	Wy binne hast klear, noch in lyts rukje.
syn argewaasje wie ferdwûn en ek de wurgens fan de sneontemoarn	Syn argewaasje wie ferdwûn en ek de wurgens fan de sneontemoarn.
it wien de koarte meditaasjes fan sawat op kertiear aaa	It wiene koarte meditaasjes fan sawat in kertier.
der siet in laachje ryp op e fyts dyt tsjin de gevel stie	Der siet in laachje ryp op 'e fyts dy't tsjin de gevel stie.
hoe let giet de trein nei snits	Hoe let giet de trein nei Snits?
hja koe harsels goed ferkeapje	Hja koe harsels goed ferkeapje.
stel ôfdruk gebiet yn op de earste fjirtjin	Stel ôfdrukgebiet yn op de earste fjirtjin.
hja hat de hiele wike al gjin koarts mear hân	Hja hat de hiele wike al gjin koarts mear hân.
de webside wie in oere net te berikken	De webside wie in oere net te berikken.
tusken de twa huzen leit in gersfjild dêrlâns kinst by it merkplein komme	Tusken de twa huzen leit in gersfjild; dêrlâns kinst by it merkplein komme.
gean nei postfek yn	Gean nei Postfek Yn.
