prediction	reference
ho ris ik lit minne tringe	Ho ris, ik lit my net twinge!
de bestjoerder is mei ûnbekende ferwûnings nei it sikehûs brocht	De bestjoerder is mei ûnbekende ferwûnings nei it sikehús brocht.
fan natuere binne deilaljes giel of oranje	Fan natuere binne deileeljes giel of oranje.
kinst dy auto net oarspakkearje	Kinst dy auto net oars parkearje?
hy wennet yn de wenarke yn de feart	Hy wennet yn de wenarke yn de feart.
der binne oer de hiele wrâld mei inkelde tsientallen stikken rúkedamyk bekend	Der binne oer de hiele wrâld mar inkelde tsientallen stikken Ru-keramyk bekend.
de keunstnores begelate it lied op har mûlharpe	De keunstneres begelate it liet op har mûlharpe.
tusken de twa huzen leit in gersfjild derlâns kinst by it berkplein komme	Tusken de twa huzen leit in gersfjild; dêrlâns kinst by it merkplein komme.
ik kin dy jonge yk gjin tel út it ear ferlieze	Ik kin dy jonge ek gjin tel út it each ferlieze!
wy sille jo jûn in iepenloft spul hearre litte	Wy sille jo jûn in iepenloftspul hearre litte.
spile my wat oars troch de holle	Der spile my wat oars troch de holle.
den foarbygonger seact de man op strjitte lizzen en warskôge de helptsjinsten	In foarbygonger seach de man op strjitte lizzen en warskôge de helptsjinsten.
hushâldingsbegelieder komt op syn minste ien kear wyks by in thús	De húshâldingsbegelieder komt op syn minst ien kear wyks by jin thús.
er rint oft de skonken him yn e kroop sitte	Hy rint oft de skonken him yn 'e knoop sitte.
hy hat it gefoel allinnich op e wrâld te stean	Hy hat it gefoel allinne op de wrâld te stean.
y insinrigel is nedich om dizze date bus te foljen	Ien sin per rigel is nedich om dizze database te foljen.
it famke seach as skria set te gearren dat se de hûnderttûzen hûn hie	It famke seach as krige se te hearren dat se de hûnderttûzen wûn hie.
se hawwe hantekeningen sammele om in fersyk foar in referindem te dwaan	Sy ha hantekeningen sammele om in fersyk foar in referindum te dwaan.
it filmsenario skriuwt de filmspilers fan minút ta minút foar wat se dwaan moatte	It filmsenario skriuwt de filmspilers fan minút ta minút foar wat se dwaan moatte.
miskien foelen ha jit wol in goed idee	Miskien fûn hy it wol in goed idee.
hy makket him net drok oer wat syn opfolgre wurdt	Hy makket him net drok oer wa't syn opfolger wurdt.
foarim garaazje stie n man yn in oalveral de hannen swart	Foar in garaazje stie in man yn in overal, de hannen swart.
lyts ús earst begjinne mei de muzykskoallen	Lit ús earst begjinne mei dy muzykskoallen.
de grutte troecf fan antwerpen is in histoarysk hart op rininônstân	De grutte troef fan Antwerpen is in histoarysk hart op rinôfstân.
er wie al fyftich mear seach er folle jonger út	Hja wie al fyftich, mar hja seach der folle jonger út.
foar de jongerein is der freedtejûns in optreden fan in popgroep	Foar de jongerein is der de freedtejûns in optreden fan in popgroep.
hja fielt dat hjir roppen is ta de letteren en begjin te skriuwen	Hja fielt dat hja roppen is ta de letteren en begjint te skriuwen.
iit konsert wie fergees en duorre in oere	It konsert wie fergees en duorre in oere.
der sitte trettjin minsken om dizze tafel en der komme noch in pear by	Der sitte trettjin minsken om dizze tafel en der komme noch in pear by.
omerskin wachkek tilly op in wurd of teken fan dy om freeder te slitten	Miskien wachtet Tilly op in wurd of teken fan dy om frede te sluten.
pak se oar betterje hjatst in apel ûpelst	Dat sil wol betterje earst in âld wiif bist.
der kaam in tait fan de sach tocht not gaain boare warde	De kwaliteit fan de soarch kin net garandearre wurde.
dit liet myn pansen en in kear djokken harren gang long r	Ik liet myn tinzen en myn ferbylding harren gong gean.
set oan de kekafes oan	Set ûndertitels oan.
wat ste er ap ik wafker misse	Wat stiet der op it boadskiplistke?
kape lange doere presjinje jo dy kasten kinesels werom	Op 'e lange doer fertsjinje jo dy kosten fansels werom.
it slechtdefferk meit ot syn fyts oanriden twa in auto	It slachtoffer waard op syn fyts oanriden troch in auto.
dy plannen rjûne spak krije politika in kachmyskkras swierrich holden	Dy plannen rûnen speak troch politike en technyske swierrichheden.
hyt wie in koarte middel paansif en sarak inikitoar	It wiene koarte meditaasjes fan sawat in kertier.
bestiting foar de hearkamster fan tûisdei kranstmiast savilors	De stikken foar de gearkomste fan tiisdei krijst meast saterdeis.
hy puorte jo sa oein nazen	Wat boeit jo sa oan lêzen?
hy hat in grip bert en in snar	Hy hat in grut burd en in snor.
dizze tûeskie koin net legere werde yn it wyt ankirdebrûn	Dizze túnstoel kin ek levere wurde yn it wyt en it brún.
hawe jo in kappesemmrskien nei frij foar ik oarde wike tongersdei en freed h	Ha jo in twapersoans keamer frij foar oare wike tongersdei en freed?
hy hat tongersdei mar koart nijprint a dekter wet side is	Hy hat tongersdei mar koart meitraind omdat er wat siik is.
dy likke noch net krekt hoe lang ar dy bliuwe sille	Wy witte noch net krekt hoe lang at wy bliuwe sille.
site jo in in aplessing dyt klear is anker drûkke	Sykje jo om in oplossing dy't klear is om te brûken?
krije leden fan dy wergrup binne i diplomearre noander en	Trije leden fan dy wurkgroep binne diplomearre moolner.
de keak in eat klapjend hart fan it hûs	De keuken is it klopjend hart fan it hûs.
it is fan skoarrmd bakken yn wiksap man sam kast er neat man derlange at not	It is ferskuorrend boppe myn budzjet, mar sjen kostet neat en dreame ek net.
blopbennioetten hawwe har in hoar wer mede oam dy iker wer driken	Lotgenoaten hawwe mar in heal wurd nedich om dy te begripen.
sâlit faik ha ta pak er in strikfoapban foar	Sjaak seit har ta dat er in strik foar dwaan sil.
ha in fronen oantwaardigen ek njoegens njoed ha binne op it felst kommen	Alle freonen oan wa't ik in útnûging stjoerd haw, binne op it feest kommen.
hy doe by de spoar moatte ynienen yn skimpen dochst	It dûbelde spoar makke ynienen in skerpe bocht.
de striip rint hieltyd mear ek ken hûnnen	De striid rint hieltyd mear út de hân.
under nei gobernanskepeil fynt din konsertaasjeplak foar dy driuwen	Yn de moderne maatskippij fynt in konsintraasje plak fan bedriuwen.
der rict my besjocht on de oarre of der foar iktsiken hege krachtskaking set tt	De rjochtbank besjocht ûnder oare oft der foar it sikehús in trochstart yn sit.
ot hon oef ik ûnmodiglik makke	Ek him is it ûnmooglik makke.
nememer nije meage or de hiersen	Lit de nije mail oer de hier sjen.
lit my waadstipven syn	Lit myn belskiednis sjen.
hy is by de oare moarns om tsien oere	Hy is der de oare moarns om tsien oere.
ik kriedere gjir belles ber dit tiitsteane as ek oan de kartegrant is	It probleem hjirby is dat it tiidskema eins wat oan de krappe kant is.
makke dat ef vich werr pakke bûter noat	Boppedat is er der takom wike net.
de wurken wurde safûn as moagglik stafanger wurken oan ar goedljûnizen	De wurken wurde safolle as mooglik stoffrij opburgen yn argyfdoazen.
noart bakbel statorn op der pat famke foel har de karpige entfanning	Mail dokter Stouten mei de tekst: Tanke, ik ha de papieren ûntfongen.
de bront mat in aalrdich boano en brut op oanr fan in bûter te tsjyn	Ik rin nei myn âlde piano en druk op ien fan 'e wite toetsen.
wy loetter noch noh koat enlang argadinen stennen	Wy witte noch net krekt hoe lang at wy bliuwe sille.
hy befackt on de grwitiche oarren en e foarn efter waarn en skrillen	Hy besocht yn de tritiger jierren in bestean op te bouwen as skriuwer.
wy wortje sa arngaaven	Wat boeit jo sa oan lêzen?
as jer belizze wolle hangik je it oanstoerje en sûs	As je belizze wolle, moatte je wat oars keapje as keunst.
in flutspalle rje aldahs noch siich jongigen	In flitspeal wie opblaasd mei swier fjurwurk.
it wit nacht mean net wat ik oei him ha	Ik wit noch nea net wat ik oan him haw.
hy makket him net drok oer wait yngerfolge wert	Hy makket him net drok oer wa't syn opfolger wurdt.
wêr motst der kapjutter ienen sa graach	Wêrom is dyn kompjûter ynienen sa traach?
ik fiel my net hiellendan in dek kar sintiumen	Ik fiel my net hielendal hûndert persint jûn.
at fynest mûnwacht dakket der stron den larwert	Ik fyn it minder dat der diskriminearre wurdt.
sy likke yn stoar fan fernearing en kraget lilegrap	Se lûke in spoar fan fernielingen troch it hiele doarp.
oer san dlnk fan noard hodst net sa kor skoarte meitsjen	Oer sa'n ding fan neat hoechst net sa'n opskuor te meitsjen.
syn faat brêfwyt al briuwen ik in sinne maska fuol	Syn fel bleau wyt, al brânde de sinne noch sa fûl.
stel aadrekgebeat yn har de earste hirttin	Stel ôfdrukgebiet yn op de earste fjirtjin.
hja fat oenit sûnder faam fan preses yn de hinzenis	Hja ferdwûn sûnder foarm fan proses yn de finzenis.
we woenen hortyd de sarder minsken dy jau gramen kamen	It wienen altyd deselde minsken dy opdraven kamen.
hy hat alle teirsdeikenachten in eigen kadanme at radia	Hy hat alle tongersdeitenachten in eigen programma op 'e radio.
da moeldsje fan it lirm  de hest hie er fansas	Genietsje fan it libben en de rest giet fansels.
wa kamster en kean mei nei balkan	Wat kostet in keamer mei balkon?
bin de loads fan it pedreuw picarte is jûn yn flangen op	In loads fan it bedriuw gie âldjiersjûn yn flammen op.
barstel je tan yn in witter nachtkleam yn e plete fuoakken	Dêr stie ik dan yn myn wite nachtklean en op bleate fuotten.
der kin nok oerraast waze fan wegende bou achter de tatten	Der kin wat oerlêst wêze fanwege de bouaktiviteiten.
ik sitt hjir allegoer ek ken wachtsjen	Ik sit hjir al in oere te wachtsjen.
diuwl wer dat stjenmaitsje	Doelberet skjinmeitsje.
de fakbûnnen hawwe de achterbân ynvermearre fei it lêste oanbad fan de wetjouwers	De fakbûnen hawwe de efterbân ynformearre oer it lêste oanbod fan de wurkjouwers.
neffens him is ne degâiken liks foar dit soartefar inensativven	Neffens him is Nederlân te lyts foar dit soarte fan inisjativen.
it bonsen hart rasklot mei ik wefkaf luorreer nei waan mat	Ik bin syn adres kwyt, mar ik wit dat er hjirearne wenje moat.
de bestoaring kaam nei de skrip frij	De bestjoerder kaam mei de skrik frij.
dat hyng ik ôich en ek konkenst	Dat hinget ôf fan de kontekst.
it hjierklêfh stiet by de batte nakgen faast	De hierkleur stiet by de berte noch net fêst.
yn hear reens doert in man wy woedt it lekpker faale klart	Yn 'e rein stiet in man, it wiete hier op 'e foarholle plakt.
ja hawwe sasdich aan faan her it ha by út sjacht	Ik ha der sels gjin aan fan hoe't hja derút sjocht.
hja hat sels wer om skern minskal lit se da troch har amtners draak	Hja hat sels weromskreaun, meastal lit se dat troch har amtners dwaan.
sie nen jo efkes nei myn skoms sjien kinnen	Soenen jo efkes nei myn skonk sjen kinne?
de jonge jiep oant syn fjierde hallinnich baarre mei sûke	De jonge iet oant syn fjirde allinnich bôle mei sûker.
de sikker net hat nefkens sin fiskkaarige postiochime yn stad dels	In supermerk hat by fersin Frysktalige posters ophongen yn de stêd Grins.
mei t my efgen foarst der	Mei ik my even foarstelle?
hy wult wat hink te wachtsjens dart as er de fier dit	Hy wit wat him te wachtsjen stiet as er te fier giet.
nei dwaan oan e tacht kin allinnich mei ynskiauwing foar ôf	Meidwaan oan 'e tocht kin allinnich nei ynskriuwing foarôf.
wetimners dite sylk wetten binne fan groun harren gehekge krije in finansele ferguodding	Wurknimmers dy't siik wurden binne fan groomhâldende ferve krije in finansjele fergoeding.
dat hil dit net wazing akmum en it meit mear tûlge	Dat hie net wêze moatten en it muoit my tige.
fakânsjeganger skie se wer west foar diksje	Fakânsjegongers kieze bewust foar lúkse.
it ka min swierlik dewurbegripe	Ik kin de sjuery goed begripe.
sjoch him aksekatmakken forjog in muduike wynkroaide yn en doch nee	Sjoch op 'e aksjeferpakking, folje dyn unike winkoade yn en doch mei!
san wewer mei allegearre ús bydrage da ferbettering fan de gat	Sa leverje wij allegearre ús bydrage ta ferbettering fan de wrâld.
de plysje hat de wapen yn it hús hurm en in beslach naam	De polysje hat it wapen yn it hús fûn en yn beslach naam.
dout wurdt anstnt te twadde jieur fan hus iertelling ferwerke yn troudingen u	Goud wurdt al sûnt de twadde iuw fan ús jiertelling ferwurke yn trouringen.
hy roattet him dop omt dat ine jarm	Hy rekkent him ryk en telt him earm.
yn moarden sachstich ha ik in tûzen wen foarwekken fan  utardense yndeturd	Yn de jierren sechstich hat er tûzenen foarwerpen fûn út de âlde stientiid.
tak de fakânsjeperiode is in ellegear rêstichkepatyk	Troch de fakânsjeperioade is it relatyf rêstich op 'e dyk.
past soar ris yn my dele raan ik wit it net	Al soene se my dea dwaan, ik wit it net.
di eik aai epscuzze bint hin nei de syklike kant fan de k aster banke	Dizze dei-ekskurzje bringt jo nei de súdlike kant fan 'e Costa Blanca.
de keken is it knopjend hart fan it hús	De keuken is it klopjend hart fan it hûs.
allinne wirde petraahbrewerten skepte de feitem tin ein kamkesjerslike	Allinne út betroubere wittenskiplike feiten kin men konklúzjes lûke.
ik bin in wonder de kamektaren as wan de sensaasjeferhalen kin de oannachtlike	It binne minder de kommentaren as wol de sensaasjeferhalen dy't de oandacht lûke.
foarmoarn har reis optjûn on te hien sterjen nei de strân	Foar moarn hawwe wy ús opjûn om te hynsteriden op it strân.
hy dugelt is bloark merik yn jim in stlekke wacht	It dûbelde spoar makke ynienen in skerpe bocht.
troch de gearwekking sil de predensje moglik ferkuberje moai foar fjouwer felligje	Troch de gearwurking sil de produksje mooglik ferdûbelje oant ferfjouwerfâldigje.
son fleina shien neine hat sien ort tsienen	Syn fleanmasine lâne om tsien oer tsienen.
oer in pelre wikem put himme de earste marking ma	Oer in pear wike begjinne de earste merken wer.
wa hawwe loait in naude ledder kacht	Wy hawwe hjoed in nije ljedder kocht.
op e nacht fil der in tsjappakesnoe ka dagen lizzen wem	Op in nacht foel der in tsjok pak snie dat dagen lizzen bleau.
op de tsjukkemark binne freedte jûn krije minsken mokkerd hoar heskstruijverij	Op de Tsjûkemar binne freedtejûn trije minsken oppakt foar fiskstreuperij.
hjar arbeide min fan heit op sârk n it stien dat	Hjir arbeide men fan heit op soan yn it stiengat.
hai ust ne it sikoars brocht ne haas buorteeafpeskefaan s	Hy is nei it sikehûs brocht mar hy is bûten libbensgefaar.
it had dyn fakânsje plannen	Ik ha gjin fakânsjeplannen.
ik bin ni my fan slein oar ek ean dwaande	Ik bin no mei folslein oare dingen dwaande.
wy binne harst klear noch in lysrekjen  mn mn	Wy binne hast klear, noch in lyts rukje.
dêr is ûndisjik gien mar de winske fan teristen gean nei de assite kumme	Der is ûndersyk dien nei de winsken fan toeristen dy't nei de Ofslútdyk komme.
ik is hjiar gedrûklik dat de kinsteitraffanulje of fienen trûgen nit	It is hjir gebrûklik dat de kiste troch famylje of freonen droegen wurdt.
wy hawwe it oer yn aktike hannelsbiljoans as giemear dyt as ynfierrum	Wy hawwe it oer in aktive hannelsbalâns as wy mear út- as ynfiere.
da soargt foar jo yn de poppen	Wa soarget foar jo en de poppe?
sitte jop ynternet	Sykje op ynternet.
in kjinnink fan de ynkortearre gaw we efkes nei i mei praten n n n	Ik ken him fan de inkelde kearen dat we efkes mei-inoar praten.
hy wettet yn ryk en teut him jieren	Hy rekkent him ryk en telt him earm.
apen kin ne ûntduarnen	Apen klimme yn beammen.
hastsels in hardek stuten goan en hat der finansjeele oandegrûn	Hy seach syn houlik stikken gean en rekke finansjeel oan de grûn.
haw it alegeans ein flynke in ynde fyftich wrazen k	Hy moat ûnderwilens in flink ein yn de fyftich wêze.
stek jo eis	Stedhûs.
ik kei je sjildwol ea oant ikenôih fjoder oere	De kuier sil duorje oant likernôch fjouwer oere.
de gretstuk drapkte wet ferwacht op feedte jûnen en sakerdeitemoarn	De grutste drokte wurdt ferwachte op freedtejûn en saterdeitemoarn.
hy sil der ek wol net noaiear op wekken wêze	Hy sil der ek wol net moaier op wurden wêze.
wy hiene fyftich kryntske skjirp	We hienen fyftich Drintske skiep.
snartjonges fan achtyn jier rade op skûters en brommers troch de buorren t	Snotjonges fan achttjin jier raze op scooters en brommers troch de bruorren.
it leveret jo foar d ik hie mi wedriuw in rinnemintferwettering op	It leveret jo foar it hiele bedriuw in rindemintsferbettering op.
de gaaien binne sneontenacht dields ûenderstrûpkt troch it hege wetter en de wurde wyn	De kaaien binne sneontenacht diels ûnderstrûpt troch it hege wetter en de hurde wyn.
it medisyn is djoer en meit frijlang ynnomme wurde wol it effatyf wêze	It medisyn is djoer en moat frij lang ynnommen wurde, wol it effektyf wêze.
kinne wy hjir aletiizje bliuwe	Kinne wy hjir oant tiisdei bliuwe?
it sjoe s no trije jier oerhâlde	It soe sa'n trije jier oanhâlde.
dêr makke de reden mei en n wei de skouders oendersitte	We moatte der even mei-inoar de skouders ûnder sette.
ik doh myn wurk en dêrm yút	Ik doch myn wurk en dêrmei út.
hear mei skiebers	Gean nei skiednis.
de keuken is in klopjend hart fan it hús	De keuken is it klopjend hart fan it hûs.
syn libben hianet oer in syk betrie	Syn libben hinget oan in siden tried.
ik kuijerde in protte en roe it dyk en troch eur neijsyn leam	Ik kuiere in protte en rûn út en troch oan by syn mem.
allinnei dat feestal gost der sad oardol liljoen ero	Allinne dat feest al koste sa'n oardel miljoen euro.
wy geane de goede koutop wyr ferskate saak wy kinne noch better	Wy geane de goede kant op, mar ferskate saken kinne noch better.
keannaij al leech	Kanaal omleech.
der kin wat oerlêst wêze fanwegen de bouaktiviteiten	Der kin wat oerlêst wêze fanwege de bouaktiviteiten.
dat bleaft de rigel trije riges om heech	Ferpleats de rigel trije rigels omheech.
wa ik ik jin altyd sa it	Waait it hjir altyd sa hurd?
dyt syn gat bout lakk op de bleammen sitte	Dy't syn gat baarnt, moat op 'e blierren sitte.
hy lit him der neat oan gelegen mizze	Hy lit him der neat oan gelegen lizze.
	Sjoch op ús website foar mear ynformaasje oer ús produkten.
	De koal wurdt bysnijd, skjinmakke en yn kratsjes ferpakt.
	Hoe't it ûngelok barre koe, is net dúdlik.
	De iene seit sus en de oare seit sa.
	Ik soe der grif net mei ynstimd hawwe as se my dat frege hiene.
	De grutste drokte wurdt ferwachte op freedtejûn en saterdeitemoarn.
	Fan moarns ôf kinne jo hjir terjochte foar in kop kofje.
	De delsetting waard rekke by loftoanfallen.
	De wyn kin heel freonlik wêze mar hy kin ek heel fijannich wêze.
do hiest al in geweldige kondysje	Doe hiest al in geweldige kondysje.
er de gemooante winn it jin klacten binnen kaam	By de gemeente binne gjin klachten binnen kaam.
	Hy sil der ek wol net moaier op wurden wêze.
	Lit ús earst begjinne mei dy muzykskoallen.
ik soe sizze lit dy minsken allegearre nei rotten ta goen	Ik soe sizze lit dy minsken allegear nei Rottum ta gean.
	Ik sil besykje om it problematyske fan dizze opfetting oan te toanen.
	De bestudearre metoaden wurde wiidweidich taljochte mei foarbylden.
	De polysje nimt de saak heech op en praat fan besykjen ta deaslach.
de hiele kear stiet by de barte nacht moat fêst	De hierkleur stiet by de berte noch net fêst.
	De gemeenteried praat kommende tongersdei oer de plannen.
	In soad tiid hawwe jo dochs net mear.
	Elkenien seit ek dat ik der safolleste better útsjoch as in wike lyn.
	Ik wie dúdlik noch net ta oan de komplikaasjes fan de leafde.
	Nei in swiere training ha ik gjin sin oan iten en wurd ik mislik.
	Dat fyn ik echt.
ik kin it hjiere manget	Ik ken dy hiele man net.
	Yn de moderne maatskippij fynt in konsintraasje plak fan bedriuwen.
	De diken kinne net breder makke wurde, want dêr is gjin romte foar.
	Us mem fûn de namme fan ús famke net drekst heel moai.
stille wekkers hawwe gjin begruun	Stille wetters hawwe djippe grûnen.
ik hak drage dy op yn it lyf	It hart draaide my om yn it liif.
sy groeide opûn amsterdam úr i read west	Se groeide op yn Amsterdam yn in read nêst.
da weit oer in aktive halles war los as hjr neat ik hast oerfiere	Wy hawwe it oer in aktive hannelsbalâns as wy mear út- as ynfiere.
de fjilder lizze oer lekyn ta uerber de snie	De fjilden lizze oan 'e kym ta ûnder de snie.
hawwe jo in bâle plakje foar ús	Hawwe jo in bôleplankje foar ús?
skriuw de earste fiif wurden	Skriuw de earste fiif wurden.
ik wit net hoe yn gerlik ot it is	Ik wit net hoe yngewikkeld it is.
hja koe har sels goed ferkeapje	Hja koe harsels goed ferkeapje.
it woene koarte mide pasis fan saarten koartier	It wiene koarte meditaasjes fan sawat in kertier.
ik haw wi sels graach fan hoet hja der út sjocht	Ik ha der sels gjin aan fan hoe't hja derút sjocht.
hja hal e rit et de clirren san twa oant fjouwer jier hâlde	Hja hâlde út dat de kleuren sa'n twa oant fjouwer jier hâlde.
it fynsk moat fansels hoer waar bwarge werde	It Frysk moat fansels wol waarboarge wurde.
brusse faate gin lûenen an de binne bestadikrupsilges	Der is in fêste deiyndieling en der binne beskate groepsregels.
ik warslaigje dy jantse	Ik warskôgje dy, jonkje!
gat binne ji siskes	Dat binne myn suskes.
wat waarder hjir ap grysskes hurnat	Wat waait it hjir ôfgryslike hurd, net?
as sy in park win nochde hawwe kinne j i oen hâne	As jim in paraplu nedich hawwe, kinne jim ien liene.
yn grutte stadi nimt der kaugartlizen ka en ûntstenne problemditen b	Yn grutte stêden nimt it tal dakleazen ta en ûntsteane probleemwiken.
joustder finne da winne se ry hjie de hân	Joust in finger, dan nimme se de hiele hân.
hiast hjuge han laban achte om dep baute toaren	Hy fielde him net by machte om it tij te kearen.
in fitskmile wie jo gaarsk mai swierfjowek	In flitspeal wie opblaasd mei swier fjurwurk.
arûens ne ten ein waade wy ein oere lang troch en oarh yn twawfjoggen haren	Ofrûne saterdeitemoarn waard op Flylân in oere lang trochinoar wynkrêft njoggen metten.
doet sop de sneintejûn ip bêd gien in fjurkoas en ate grypracht	Doe't se op dy sneintejûn op bêd giene, fielde Koos him wat griperich.
de ynfjoer moat troch feszje om efter de wiening fan de respairints te kommen	De ynterviewer moat trochfreegje om efter de miening fan de respondint te kommen.
de spine jy ait oarstroch deholle	Der spile my wat oars troch de holle.
hak bis das da	Ah, de bus is der.
benammem yn de nacht fen saterdei ap sanajnen gied noat	Benammen yn de nacht fan saterdei op snein gie it need.
wista tsjang	Busstasjon.
ofrûne saterdeite middei hat in grut part fan it doarp men skoftlangs oan der stram setten	Ofrûne saterdeitemiddei hat in grut part fan it doarp in skoftlang sonder stroom sitten.
witmark stiet foar kersjonêle in skursif wek famte skelan	Dit merk stiet foar orizjinele, eksklusive famkesklean.
fan mors ôf kinne jimme ekker jechte foar in kap kofje s	Fan moarns ôf kinne jo hjir terjochte foar in kop kofje.
iepen hea der peare derdinen foar de hakke nnn n	Iepenje de pearse gerdinen foar de helte.
it sjoktdegin bytsje stermwit	It sjocht der in bytsje stil út.
witte jo wart de takst yn haard	Witte jo wat dy tekst ynhâldt?
hou dals bywd wiwai doe twagehandigere nei banoa	Hy is by it wiif wei, dy twa handigen net byinoar.
hja hie jal hiel faak bearen sjoen mar oan gan ta wia in werze	Hja hie al hiel faak bearen sjoen, mar oant dan ta nea in grizzly.
de bestjoerder is mei ûnbekende farwûnings neitsekowas dracht	De bestjoerder is mei ûnbekende ferwûnings nei it sikehús brocht.
wêr is de krap	Wêr is de trep?
sy krearde de foarige seis rigen	Sintrearje de foarige seis rigen.
hoar ris it let my net finlem	Ho ris, ik lit my net twinge!
it ase is njoen om mei tiid foar te lâin	It is ús doel om betiid fuort te gean.
kade latter jom wit wiene wy mei det purtsje bestak	Ta de lette jûn út wiene wy mei dit putsje besteld.
as se my net fredde hiene soe ek der nea oander gon wêze	As se my net frege hiene, soe ik der nea oan begûn wêze.
sy lûke in spoar fan famyliearlingen troch it hierle graap	Se lûke in spoar fan fernielingen troch it hiele doarp.
der kwaade taal fan geslach kin net garrin doare worde	De kwaliteit fan de soarch kin net garandearre wurde.
hoeist san ardichs diskimminaasje frofrijlju wurdt him elmekke wurde	Oan salarisdiskriminaasje fan froulju moat in ein makke wurde.
hingje op	Hingje op.
it is ner by dewiring dat yn de takomst it oandak main in toldetat betwralde wurdt	It is de bedoeling dat yn 'e takomst it oanbod oan aktiviteiten útwreide wurdt.
wy pleatse dûgennar wast baveils om derbykeamer fillers marinskoarte te meitsjen	Wy pleatse dûbelde wasktafels om de badkeamerfiles moarns koarter te meitsjen.
de gakker wol wer wearber neci fjirtjin dagen rinznend	De dokter wol dat Wybe noch fjirtjin dagen rêst nimt.
wy dei ne harst klear mak in gjints rekje	Wy binne hast klear, noch in lyts rukje.
de aksjefloer en de bulaenslippers hawwe der dokkatens bei de sljûzing foar in actkop haft	De aksjefierende binnenskippers hawwe de blokkades by de slûzen foar in part opheft.
de miemdingen kaame neit ôfrûne jier birnen n	De meldingen kamen it ôfrûne jier binnen.
hja wie njo fyftich meja saken foarde jongei it	Hja wie al fyftich, mar hja seach der folle jonger út.
joat nere an te moarn wachtsje wartst joe d nide dang kinst   e e e	Lit net oant moarn wachtsje watst hjoed noch dwaan kinst.
pallis smim him hinne as gris	Alles om him hinne is griis.
de binnyr jowers biete plakt mei san twaven dyrt fyftich arselsekkes	De bungalows biede plak oan sa'n twa hûndert fyftich asylsikers.
de sjohes der net miskik foar wep pinne	Do soest der wat mislik fan wurde kinne.
ir wille krinke dat de kaders wat oer de apbender kome	Der wie in kreamke dêr't de kuierders wat ite of drinke koene.
ofrûne saterdeiemiddel hat in gret par fan it doarp an skoflang sjûnder straamsetten	Ofrûne saterdeitemiddei hat in grut part fan it doarp in skoftlang sûnder stroom sitten.
us mim fan de nimmer fan dú wamke net bretst hear mei	Us mem fûn de namme fan ús famke net drekst heel moai.
alle oare jonges makken him út	Alle oare jonges laken him út.
hja fierlt dat hja roppen is ta gen lettering en begjint te skriuwen	Hja fielt dat hja roppen is ta de letteren en begjint te skriuwen.
beanke mei i begjin fan de sin	Gean nei it begjin fan de sin.
tusken dart wyi huzen jourt in jisflart dêroains kilst by it net kankommen	Tusken de twa huzen leit in gersfjild; dêrlâns kinst by it merkplein komme.
binne mei ineken t hâld aster in dwerp m twa oere kear wêzze moat i	Bring my yn it ûnthâld dat it ûntwerp om twa oere klear wêze moat.
piten woe meissen hiere wishâlding yn it rjofke wenne	Pake hie mei syn hiele húshâlding yn it roefke wenne.
yn rear widden spinarnse in spitskella sit in pratteg yn krant	Yn reade biten, spinaazje en spitskoal sit in protte nitraat.
it skip is wer lee loart	It skip is wer yn 'e feart.
dat is moai foar de feansters	Dat is moai foar de Feansters.
it sjoch fan	Ik sjoch wol.
sjoch myi farske foarmil	Sjong in ferske foar my.
dizze minsken wille thús en kamme daasen nei it deiilsintrum	Dizze minsken wenje thús en komme deis nei it deisintrum.
brûktte miskriuwing nei hús ta	Rûtebeskriuwing nei hús ta.
wy wol e ekgjin hotelkaasten net batalje	Dy wolle de hotelkosten net betelje.
by de omrok stie ik oanskran in saa kundige foar earst ear oppen	By de omrop stie ik oanskreaun as saakkundige foar East-Europa.
hy rint aft de skonken him yn e knjop sette	Hy rint oft de skonken him yn 'e knoop sitte.
ik binen dy râld kinn ek yn maoenen lebje	De brune rôt kin ek yn rioelen libje.
yn britte stêden nimke kau dak welzen ta en ûntsteane problelm wiken	Yn grutte stêden nimt it tal dakleazen ta en ûntsteane probleemwiken.
ik rik mei myn alde pilano en brik op ien fan de wite kutsen	Ik rin nei myn âlde piano en druk op ien fan 'e wite toetsen.
de minsken krauije te oarren at se oanit sein wurde fert se trocht wekot uonne	De minsken krije te hearren oft se ûntslein wurde of dat se trochwurkje kinne.
mei fjomwer oennars mar hale de uûn mianske mear yn wetten wen	Nei fjouwer oere nachts meie der gjin minsken mear yn litten wurde.
hoe jongedgefoerich moat mear wêze at ik bûten bertsjen fan ben fan biede ken litten	Hoe lûdgefoelich moat men wêze om it bûten boartsjen fan bern ferbiede te litten?
sy is ie entachtich oer yn de kaafte aktive wetfridt dankster yn fleslâin	Sy is ien en tachtich jier en de âldste aktive wedstriiddamster yn Fryslân.
dat is fan myn genaam	Dat is fan minder belang.
op de mantaazjeaidieleng wure in stikjersles marke	Op de montaazjeôfdieling wurde strykizers makke.
wa k naait dat hjiar al gryn sekke hekken	Wat waait it hjir ôfgryslike hurd, net?
ik fine myn missen	Ik fiel my mislik.
it sjoe in tige keide nacht wer ekt mei in pear wraden oan frast e	It soe in tige kâlde nacht wurde mei in pear graden grûnfroast.
