prediction	reference
de brânwacht hat woarnsde de hiele jûn oan it nij westen west by de winkel	De brânwacht hat woansdei de hiele jûn oan it neidwêsten west by de winkel.
men kin ne witte wanneart de sykte útbrekte	Men kin nea witte wannear't de sykte útbrekt.
se pakte snein mei oenmacht har fjirde europeeske orauandtitel	Se pakte snein mei oermacht har fjirde Europeeske allroundtitel.
njoggen jier lyn bin ik út armeenië nei nederlân kommen	Njoggen jier lyn bin ik út Armenië nei Nederlân kommen.
foar en tsjinstanners reagearre fûl op de boikat	Foar- en tsjinstanners reagearje fûl op de boykot.
de jongerein giet op hieltyd âldere leeftiid út e hús	De jongerein giet op hieltyd âldere leeftiid út 'e hûs.
der binne fjouwer ferieningen yn fryslân	Der binne fjouwer ferieningen yn Fryslân.
wy knipperje middeis heel eagen want de jetlag slacht sonder genêde ta	Wy knipperje middeis heel even want de jetlag slacht sonder genede ta.
genietsje fan it libben en de rêsgied fansels	Genietsje fan it libben en de rest giet fansels.
wiskje letste wurd	Wiskje lêste wurd.
it is de bedoeling dat yn de takomst it oanboad oan aktiviteiten útwreide wurdt	It is de bedoeling dat yn 'e takomst it oanbod oan aktiviteiten útwreide wurdt.
op de lange djuoer fersteanje jo de kosten fansels werom	Op 'e lange doer fertsjinje jo dy kosten fansels werom.
it swit rûn im oer de wangen en de rêch	It swit rûn him oer de wangen en de rêch.
it is al inkear bard dat der mar ien besiker wie	It is al in kear bard dat der mar ien besiker wie.
ik begryp dy eins net sa goed	Ik begryp it eins net sa goed.
ik kin gjin goed mear by him dwaan	Ik kin gjin goed mear by him dwaan.
jo kinne by hartsje rjochte foar in wiidweidige gesichtsbehanneling	Jo kinne by har terjochte foar in wiidweidige gesichtsbehanneling.
it wie op in moaie waarme dei yn e maitiid	It wie op in moaie waarme dei yn de maitiid.
de grutske drokte wurdt ferwachte op freedtejûn en satrdeitemoarn	De grutste drokte wurdt ferwachte op freedtejûn en saterdeitemoarn.
se giet de hurde konfrontaasje net út de wei	Sy giet de hurde konfrontaasje net út 'e wei.
in koart fan alle frisen yn nederlân wennet bûten fryslân	In kwart fan alle Friezen yn Nederlân wennet bûten Fryslân.
hy lit him der net oan gelegen lizze	Hy lit him der neat oan gelegen lizze.
de opbringsten wienen yn in pear gefallen wol twa kear sa heech	De opbringsten wiene yn in pear gefallen wol twa kear sa heech.
set ûndertitels oan	Set ûndertitels oan.
a de bus isder	Ah, de bus is der.
de kwaliteit fan de soarch kin net garrandearre wurde	De kwaliteit fan de soarch kin net garandearre wurde.
tgoud wurdt al sûnt de twadde iuw fan ús hiertelling ferwurke yn trouweringen	Goud wurdt al sûnt de twadde iuw fan ús jiertelling ferwurke yn trouringen.
de grutte troef fan antwerpen is in istoarysk hart op rinôfstân	De grutte troef fan Antwerpen is in histoarysk hart op rinôfstân.
tusken de twa hûzen leit in gjersfjild dellâns kinst by it merkplein komme	Tusken de twa huzen leit in gersfjild; dêrlâns kinst by it merkplein komme.
de polysje hat it wapen yn it hûs fallen en yn beslach naam	De polysje hat it wapen yn it hús fûn en yn beslach naam.
binne sy jin bern	Binne sy jim bern?
de romtlike yntegraasje is hjir minder goedslagge	De romtlike yntegraasje is hjir minder goed slagge.
dat ha ik noait sein	Dat ha ik noait sein!
de omset yn hierfersoarging is yn de earste seis moannen tanommen	De omset yn hierfersoarging is yn de earste seis moannen tanommen.
dimje de ljochten	Dimje de ljochten.
ik soe der grift net mei ynstimd hawwe as se my dat freege hiene	Ik soe der grif net mei ynstimd hawwe as se my dat frege hiene.
op e tsjûkemar binne freete jûn trije minsken opparkt foar fiskstrûperij	Op de Tsjûkemar binne freedtejûn trije minsken oppakt foar fiskstreuperij.
stille wetters hawwe djippe grûnen	Stille wetters hawwe djippe grûnen.
de keunstenares begelate it lied op har mûlkharpe	De keunstneres begelate it liet op har mûlharpe.
bioskoop	Bioskoop.
elk foarwerp draacht de spoaren fan syn brûker	Elk foarwerp draacht de spoaren fan syn brûker.
foar in soad lytse boeren yn de ûntwikkelingslannen is bi lânbou wie er wol in alternatyf	Foar in soad lytse boeren yn de ûntwikkelingslannen is biolânbou wier wol in alternatyf.
hy besocht yn de tritiger jierren in bestean op te bouwen as skriuwer	Hy besocht yn de tritiger jierren in bestean op te bouwen as skriuwer.
in supermerk hat by fersyn frysktalige poasters ophûgen yn de stêd grings	In supermerk hat by fersin Frysktalige posters ophongen yn de stêd Grins.
hieha it gefoel yn eie rosnjen	Hy hat it gefoel allinne op de wrâld te stean.
kin ik my in kredytkaart betelje	Kin ik mei in kredytkaart betelje?
it hat ús hjir tigegoed foldien en wy komme wistnal wer ris werom	It hat ús hjir tige goed foldien en wy komme wis noch ris werom.
dat is hiel wat oars as wat ik ferwachte hie	Dat is heel wat oars as wat ik ferwachte hie.
der binne der mar twa fan op de hiele wrâld	Dêr binne der mar twa fan op de hiele wrâld.
it byld fan it bernchyezes neit sûnt tiisdei mer yn de kryststâl	It byld fan it berntsje Jezus leit sûnt tiisdei wer yn de kryststâl.
hja hat sels wer omskreaun meastal wit se dat troch har amtnersstwaan	Hja hat sels weromskreaun, meastal lit se dat troch har amtners dwaan.
sinnepanielen binne troch harren ûnfang wyngefoelich en moatte stevich fêstsjet wurde	Sinnepanielen binne troch harren omfang wyngefoelich en moatte stevich fêstset wurde.
foar de garaazje stie in man yn overal de honnen swart	Foar in garaazje stie in man yn in overal, de hannen swart.
dit binne we ûnder wer ondyt oan bod komme sille	Dit binne de ûnderwerpen dy't oan bod komme sille.
syn libben hinget oan o sieden tried	Syn libben hinget oan in siden tried.
selektearje it foarige	Selektearje it foarige.
sy ha hamtekeningen sammen om in fersyk foar in referinden te dwaan	Sy ha hantekeningen sammele om in fersyk foar in referindum te dwaan.
wêr is de trep	Wêr is de trep?
minsken wurdt in fjoerwurkfrij ûnderkommen oanbien foar de âld jiersnacht	Minsken wurdt in fjoerwurkfrij ûnderkommen oanbean foar de âldjiersnacht.
geart it hert fol fan is dêr rynt de mûle fan oer	Dêr't it hert fol fan is, dêr rint de mûle fan oer.
it konsert wie fergees en duorre in oere	It konsert wie fergees en duorre in oere.
it yntervioer kurdt net publisearre sûnder dat er de eintekst goedkaard hat	It ynterview wurdt net publisearre sûnder dat er de eintekst goedkard hat.
nei oanhâldende warskôgingen waard him de wacht oantsein	Nei oanhâldende warskôgingen waard him de wacht oansein.
as it skip lek is giene de rotten oan board	As it skip lek is, geane de rotten oan board.
joust in finger dan nimme se de hiele hânen	Joust in finger, dan nimme se de hiele hân.
ik seach harren efternei wylst jo hân yn hân troch de poat giene	Ik seach harren efternei wylst hja hân yn hân troch de poarte giene.
dy felle kleuren dogge jin sear oan de eagen	Dy felle kleuren dogge jin sear oan 'e eagen.
under it lange slûke en glêde dekhier leit it sêfte ûnderhier	Under it lange, slûke en glêde dekhier leit it sêfte ûnderhier.
in pear jier ferlyn begûng en foar himsels as ûnofhanklik bedriuwskundich adviseur	In pear jier ferlyn begûn er foar himsels as ûnôfhinklik bedriuwskundich adviseur.
ik wit net oft hja wol komt	Ik wit net oft hja wol komt.
fan moarns ôf kinne jo hjir terjochte foar in kop kofje	Fan moarns ôf kinne jo hjir terjochte foar in kop kofje.
at ik jild hie soe ik it keapje kinne	As ik jild hie, soe ik it keapje kinne.
as wy neat dogge dan skoot de kustliner de kant nei it lân op	As wy neat dogge, dan skoot de kustline de kant nei it lân op.
de bern wurde hieltyd sels stontiger	De bern wurde hieltyd selsstanniger.
it wienen altyd deseldde minsken dyt opdaven kamen	It wienen altyd deselde minsken dy opdraven kamen.
dy hege priis wurdt ûan der konsjumin ún trochtberekkene	Dy hege priis wurdt oan de konsuminten trochberekkene.
dyn boeren binne der osa riis mei	Dy boeren binne der o sa wiis mei.
de wurken wurde safolle as mooglik stoffrij opburgen yn argyfdoazen	De wurken wurde safolle as mooglik stoffrij opburgen yn argyfdoazen.
it medisyn is djoer en moat frijlang ynnommen wurde wol it effektyf wêze	It medisyn is djoer en moat frij lang ynnommen wurde, wol it effektyf wêze.
gean nei it begjin fan de sin	Gean nei it begjin fan de sin.
waait ik hjir altyd sa hurd	Waait it hjir altyd sa hurd?
myn doekskoalle yn belieze ha ek ferkeapje moatten	Myn dûkskoalle yn Belize haw ik ferkeapje moatten.
it famke seach as krige se te hearren dat se de hûnderttûzen mûn hie	It famke seach as krige se te hearren dat se de hûnderttûzen wûn hie.
hja hield hiel faak bearen sjoen mar oan tan ta nea in grizzelje	Hja hie al hiel faak bearen sjoen, mar oant dan ta nea in grizzly.
kinne wy hjir oant tiisde bliuwe	Kinne wy hjir oant tiisdei bliuwe?
allegearre lytse dinkjes kinne de útslach fan de ferkiezings bepale	Allegearre lytse dinkjes kinne de útslach fan de ferkiezings bepale.
alle bern binne wolle ris oan dolgens	Alle bern binne wolris ûndogens.
de kier sil duorje oant likernôch fjouwer oere	De kuier sil duorje oant likernôch fjouwer oere.
de frou is feroardiele foar it yn brân stekken fan it hûs	De frou is feroardiele foar it yn brân stekken fan it hûs.
op de montaazjeôfdieling wurde strytizens makke	Op de montaazjeôfdieling wurde strykizers makke.
dy iene kear waske te fuotten wol en de oare kea net	De iene kear waskest de fuotten wol en de oare kear net.
ien sin berigel is nedich om dizze databins te foljen	Ien sin per rigel is nedich om dizze database te foljen.
hy wit it noch as de dei fan juster	Hy wit it noch as de dei fan juster.
hja fielt dat hja roppen ist ta de letteren en begjint te skriuwen	Hja fielt dat hja roppen is ta de letteren en begjint te skriuwen.
ik fyn it minder dat der diskriminearre wurdt	Ik fyn it minder dat der diskriminearre wurdt.
hy rekkent him ryk en telt him earm	Hy rekkent him ryk en telt him earm.
wy binne hast klear noch in lytse rukje	Wy binne hast klear, noch in lyts rukje.
de nije metoade om de bûnte kjiftkrombe te bestriden wurdt goed ûntfonen	De nije metoade om de bûnte kjifkrobbe te bestriden, wurdt goed ûntfongen.
de hûshâlding telde sân bern seis jonges en ien famke	De húshâlding telde sân bern, seis jonges en ien famke.
pylk neij boppen ta	Pylk nei boppen ta.
by de gemeente binne gjin klachten binnen kaam n	By de gemeente binne gjin klachten binnen kaam.
minsken kamen út d rintewei jier te wenjen	Minsken kamen út Drinte wei hjir te wenjen.
elkenien seit ek dat ik der safoles te better útsjoch as in wike lyn	Elkenien seit ek dat ik der safolleste better útsjoch as in wike lyn.
al soenen se my deadwaan ik wit it net	Al soene se my dea dwaan, ik wit it net.
it is dêr yn dy húshâlding altyd san tobberij	It is dêr yn dy húshâlding altyd sa'n tobberij.
de gearkomster smyt gjin fjurwurk op mar duorre wol goed trije oeren	De gearkomste smiet gjin fjoerwurk op, mar duorre wol goed trije oeren.
apen klimme yn beammen	Apen klimme yn beammen.
yn al hjúusbuorlannen waard it hackken al earder strafbesteld	Yn al ús buorlannen waard it hacken al earder strafber steld.
de kat wie heel meager doet it rynt asyl kaam	De kat wie heel meager doe't er yn it asyl kaam.
op it hichtepunt fan de foarstelling swiere de trittich dûnsers oer it iis	Op it hichtepunt fan de foarstelling swiere der tritich dûnsers oer it iis.
neffens him is nederlân te lyts foar dit soart fan inisjativen	Neffens him is Nederlân te lyts foar dit soarte fan inisjativen.
dy plannen rûnen speak troch politike en technyske swierrichheden	Dy plannen rûnen speak troch politike en technyske swierrichheden.
de nije lokaasje ferfangt it âlde plak dat bot ferâldere is en tichtgiet	De nije lokaasje ferfangt it âlde plak, dat bot ferâldere is en tichtgiet.
sjoch op de aksjeferpakking folje de nonyke winkode yn en doch my	Sjoch op 'e aksjeferpakking, folje dyn unike winkoade yn en doch mei!
ofrûne sneontemiddei hat in grut part fan it doarp in skoft lang sûnder stroom sitten	Ofrûne sneontemiddei hat in grut part fan it doarp in skoftlang sonder stroom sitten.
dy beide susters binne hiel knap	Dy beide susters binne hiel knap.
yn alle lagen fan de mêatskippij koene je wol kristen in oantreffe	Yn alle lagen fan de maatskippij koenen je wol kristenen oantreffe.
wy binne in bytsje letter	Wy binne in bytsje letter.
sy is ienen tachtich jier en de âldste aktive wedstriiddamster yn fryslân	Sy is ien en tachtich jier en de âldste aktive wedstriiddamster yn Fryslân.
oer san ding fan neat hoechst net san opskuor te meitsjen	Oer sa'n ding fan neat hoechst net sa'n opskuor te meitsjen.
do witst hoe grut sk oft ik wie op myn prachtige bosk hier	Do witst hoe grutsk oft ik wie op myn prachtich bosk hier.
dat sie wol better hjir hearsten nôdwiep bist	Dat sil wol betterje earst in âld wiif bist.
ynienen knetter it der in berjocht út de lûdsprekker fan de mobile foan	Ynienen knetteret der in berjocht út de lûdsprekker fan de mobilofoan.
hy fielde him net be macht om er tij te kearen	Hy fielde him net by machte om it tij te kearen.
wy heatte dy graach wolkom op úus wyklikste repetysje jûn op woansdjei	Wy hjitte dy graach wolkom op ús wyklikse repetysjejûn op woansdei.
earst tocht de frou dat har man wol wer opdûke soe	Earst tocht de frou dat har man wol wer opdûke soe.
wy sieten mei in swierrichheid en wy hawwe dêr in persoanlike oplossing foar keazen	Wy sieten mei in swierrichheid, en wy hawwe dêr in persoanlike oplossing foar keazen.
moarntenacht reizgje wy ôf nei it grykseilân kreeta	Moarntenacht reizgje wy ôf nei it Grykske eilân Kreta.
hoe moatte wy de ekonomysefkrisis de holle biede	Hoe moatte wy de ekonomyske krisis de holle biede?
syn efte bân drûch him op hannen	Syn efterban droech him op hannen.
as der ien skiep oer de daam is komme der mear	As der ien skiep oer de daam is, komme der mear.
ik ynvestearje yn de technology fan moarn en dat sil him útbetelje	Ik ynvestearje yn de technology fan moarn en dat sil him útbetelje.
ik syt hjir al in oere te wachtsjen	Ik sit hjir al in oere te wachtsjen.
de fraksjefoarsitter hie foar de gelegenhied in filmke makke	De fraksjefoarsitter hie foar de gelegenheid in filmke makke.
alle jierren jout it koar in tal goed besochte konserten	Alle jierren jout it koar in tal goed besochte konserten.
wy litte se fan tefoaren it hele kompleks even sjen	We litte se fan tefoaren it hele kompleks even sjen.
dat haw ik noait sein	Dat ha ik noait sein!
ik bin it grot set	Ik bin it grôtsêd.
stjoer anzjelyk in boadskip wat tinkt dy fan fan e jûn	Stjoer Angelique in boadskip: Wat tinkt dy fan fan 'e jûn?
do bist sa wyt as in lyk	Do bist sa wyt as in lyk.
de feestdagens steane foar de doar en it healekjûntsje is skommen	De feestdagen steane foar de doar en it hearlik jûntsje is kommen.
net elk dyt te dik of te tin is ûntwikkelt in minder wearrichheidsgefoel	Net elk dy't te dik of te tin is, ûntwikkelet in minderweardichheidsgefoel.
de fiif bindelieders rûne tsjyn e lampe oan	De fiif bindelieders rûnen tsjin 'e lampe oan.
oelp	Der leit noch in kaai yn it laad.
	Alles wurdt nij en likegoed bliuwt alles by it âlde.
	Dy wie by him as húshâldster.
	Belje Wytse.
	It offisjele startskot foar de ferbouwing waard moandeitemoarn jûn.
	Ik leau dat ik him ferkeard begrepen haw.
har libben en in oare wrâld regearre troch echt tinken eankst en haat	Hja libbe yn in oare wrâld, regearre troch erchtinken, eangst en haat.
oerskakelje nei wurd	Oerskeakelje nei Word.
de berzikleur is it bêste omskriuwen as reammekleurich mei griezich waas	De bêzje kleur is it bêst te omskriuwen as rjemmekleurich mei in grizich waas.
ik bin berne ean it hiel al yn it einleaze fan tied en rûmte	Ik bin berne yn it Hielal, yn it einleaze fan tiid en rûmte.
	De brânwacht hat woansdei de hiele jûn oan it neidwêsten west by de winkel.
	De druk liket dêrmei foarearst fan 'e tsjettel.
wiskje folgjende wurd	Wiskje folgjende wurd.
ik wit noch near net wat ik oan him haw	Ik wit noch nea net wat ik oan him haw.
sille wy hjir nei sitten gean	Sille wy earne sitten gean?
wêr soe myn pinne bedarre wêze	Wêr soe myn pinne bedarre wêze?
allinne dat feestal koste san oardol miljoen euro	Allinne dat feest al koste sa'n oardel miljoen euro.
en út studinte thieid stiene wy by nacht en ûntiid biinoar op e stûpe	Yn ús studintetiid stiene wy by nacht en ûntiid byinoar op 'e stoepe.
de flidspail wie opblast mei swierf fjurwurk	In flitspeal wie opblaasd mei swier fjurwurk.
de wurknimmer kriget by pensjonearring in foarôf ôfpraatbetrach	De wurknimmer kriget by pensjonearring in foarôf ôfpraat bedrach.
der wie in kreamke dêrt de kuierders wat ite of drinke koenen	Der wie in kreamke dêr't de kuierders wat ite of drinke koene.
mei ik myn yndividuele lok heger stelle as it nut fan it algemien	Mei ik myn yndividuele lok heger stelle as it nut fan it algemien?
it eilân suchte ûnder de kriminaliteit	It eilân suchte ûnder de kriminaliteit.
de nije lokaasje fenfangt it âlde plak dat  ferbod ferâldere is en tichtgiet	De nije lokaasje ferfangt it âlde plak, dat bot ferâldere is en tichtgiet.
nij fjouwer oere nachts meie der gjin minsken mear ynlitten wurde	Nei fjouwer oere nachts meie der gjin minsken mear yn litten wurde.
dat frege om swierichheden my in dea	Dat frege om swierrichheden mienden hja.
de jonge iet oant syn fjirde allinnich bôle mei sûker	De jonge iet oant syn fjirde allinnich bôle mei sûker.
de meldingen kamen it ôfrûne jierbennen	De meldingen kamen it ôfrûne jier binnen.
de polysje hat acht jûns oppakt foar it stellen fan belminuten	De polysje hat acht jonges oppakt foar it stellen fan belminuten.
we moatte mar ris sjenhoet it him fierder ûntwynt	Wy moatte mar ris sjen hoe't it him fierder ûntwynt.
san hâlding bringt har yn e problemen	Sa'n hâlding bringt har yn de problemen.
ik haw mar ien besteld dy selektiersdeitemoarn oer in wike ophelje	Ik haw mar ien besteld, dy sil ik tiisdeitemoarn oer in wike ophelje.
ik kin de sjury goed begripe	Ik kin de sjuery goed begripe.
wiselje nei it foarige finster	Wikselje nei it foarige finster.
ik sil besykje om it problematyske fan dizze opfetting oan te tonen	Ik sil besykje om it problematyske fan dizze opfetting oan te toanen.
by in âlto fan mear as fyftich euro betellje jo gjin ferstjoerskosten	By in oarder fan mear as fyftich euro betelje jo gjin ferstjoerskosten.
it is it moaiste kado dat hja him jaan kin	It is it moaiste kado dat hja him jaan kin.
yn it kamp hinget oeral de reek fan houttsjurkes	Yn it kamp hinget oeral de reek fan houtfjurkes.
de groep wurdt lyts holden om de kwaliteit fan de kursus te garandearen	De groep wurdt lyts holden om de kwaliteit fan de kursus te garandearjen.
dyt syn gad baarnt moat op i blearren sizze	Dy't syn gat baarnt, moat op 'e blierren sitte.
mei fjouwer man foarmen se in ketting om my nei de boppe ta te lûken	Mei fjouwer man foarmen se in ketting om my nei boppen ta te lûken.
de direkteur neamte de problemen in grutte finansjele strop foar syn bedriuw	De direkteur neamt de problemen in grutte finansjele strop foar syn bedriuw.
ik bin bang dat it raa jinspûn hie	Ik bin bang dat it raar jern spûn hie.
tongersdeidei tenacht wie der ek al oanholden foar it riden ûnder ienfloet	Tongersdeitenacht wie er ek al oanholden foar it riden ûnder ynfloed.
hy hat alle tongersdeideitenachten in eige programm opperadio	Hy hat alle tongersdeitenachten in eigen programma op 'e radio.
under nimmers spiene in pear hûndert hantekeningen oan oan de wethâlder	Undernimmers biede in pear hûndert hantekeningen oan oan de wethâlder.
gean nei posvek yn	Gean nei Postfek Yn.
freegje wat de oanbiding fan e dei is	Freegje wat de oanbieding fan 'e dei is.
fandalen binne al fjouwer wiken lang op sloperspaad	Fandalen binne al fjouwer wiken lang op sloperspaad.
wy hawwe it oer in aktive hannelsbellâns als wy mear út as ynfiere	Wy hawwe it oer in aktive hannelsbalâns as wy mear út- as ynfiere.
kin ik gjin jûns as frou allinne sûnder problemen oer de striette	Kin ik hjir jûns as frou allinne sonder problemen oer de strjitte?
us heit prottelet al wat mar dat waait wol wer oer	Us heit prottelet al wat, mar dat waait wol wer oer.
it soe in tige kâlde nacht wurde mei in pear graden grûnfroast	It soe in tige kâlde nacht wurde mei in pear graden grûnfroast.
ik hie der gjin aan fan wêrt it frammes et uor hie	Ik hie der gjin aan fan wêr't it frommes it oer hie.
fan e moarn healweit alven helle wy enne we measte filers oplost	Om fan 'e moarn healwei alven hinne wiene de measte files oplost.
dit suksesfolle pear dongerste it hiele wedstriidsen soene in soad priezen byinoar	Dit suksesfolle pear dûnse it hiele wedstriidseizoen in soad prizen byinoar.
wurknimmers dyt siik wurden binne fan chroumhâlden der ferve krijen finansjele fergoeding	Wurknimmers dy't siik wurden binne fan groomhâldende ferve krije in finansjele fergoeding.
it lieke in iavichheid te duorjen en de pine wie net út te hâlden	It like in ivichheid te duorjen en de pine wie net út te hâlden.
hy is tiget freeden nei syn naaie oanwinst	Hy is tige tefreden oer syn nije oanwinst.
as se my net frege hiene soe ik der nea oan begûn wêze	As se my net frege hiene, soe ik der nea oan begûn wêze.
hy hat it dizze simmer iepene besikersintrum meiy oprjochte	Hy hat it dizze simmer iepene besikerssintrum mei oprjochte.
neffens ferskate meiwurkers waard mei klachten neadien	Neffens ferskate meiwurkers waard mei klachten neat dien.
hy sil der ek wol net moaier op wurden wêze	Hy sil der ek wol net moaier op wurden wêze.
fan natuere binne deylealjes wiel of oranje	Fan natuere binne deileeljes giel of oranje.
ofbrekking steken rjochts	Ofbrekkingsteken rjochts.
boppe stiene fjouwer opmakke bêden mar op trije waardt noait slept	Boppe stienen fjouwer opmakke bêden, mar op trije waard noait sliept.
ik bin warch ik wol no graach efkes allinne wêze	Ik bin warch, ik wol no graach efkes allinne wêze.
de tredde tiizdjes yn septimber presintearret it regear de miljoene nota en de ryksbegrutting	De tredde tiisdeis yn septimber presintearret it regear de miljoenenota en de ryksbegrutting.
kinst de autoonearne kwyt	Kinst de auto hjir nearne kwyt.
de aksjefierende binrnenskippers hawwe de blokkades by de sluzen foar in part opheft	De aksjefierende binnenskippers hawwe de blokkades by de slûzen foar in part opheft.
hy hie in baan dronk amper of neat en hy betelle syn skulden ôf	Hy hie in baan, dronk amper of neat en hy betelle syn skulden ôf.
der wurdt al mear as fyftich jier praat oer de feilichheid op de diken	Der wurdt al mear as fyftich jier praat oer de feilichheid op de diken.
it sikehús sil net mear ynset wurde foar akute sjirurgyske yngrepen	It sikehús sil net mear ynset wurde foar akute sjirurgyske yngrepen.
wêr is minne hinne	Wêr is Minne hinne?
witte jo wat dy tekst ynhâldt	Witte jo wat dy tekst ynhâldt?
kinst ji noch echt tsjuster belibje en nachts kinst in heel soad stjerren sjen r	Kinst hjir noch echt tsjuster belibje en nachts kinst in heel soad stjerren sjen.
uteringsfrijheid hâldt net in ûnbeheidrjocht op misledigjen yn	Uteringsfrijheid hâldt net in ûnbeheind rjocht op misledigjen yn.
syn passy foar hûnesport makke dat er in komplette djipferiesmiel foar hûnen ûntwikkele	Syn passy foar hûnesport makke dat er in kompleet djipfriesmiel foar hûnen ûntwikkele.
hoe let giet de trein nei snits	Hoe let giet de trein nei Snits?
ik tink dat de lju op t heden te folle omhannen hawwe	Ik tink dat de lju op 't heden te folle om hannen hawwe.
ofrûne sneontemiddei hat in grut part fan it doarp in skoftlang sûnder stroom sitten	Ofrûne saterdeitemiddei hat in grut part fan it doarp in skoftlang sûnder stroom sitten.
sjoch op ús webseit foar mear ynformaasje oer ús produkten	Sjoch op ús website foar mear ynformaasje oer ús produkten.
wy moatte de werklikheid ûm der eagen doarre te sjen	Wy moatte de werklikheid ûnder eagen doare te sjen.
wêr soe myn pinne bedarre wêze	Wêr soe myn pinne bedarre wêze?
hy wennet yn de wenarke yn de feart	Hy wennet yn de wenarke yn de feart.
dat hinget ôf fan de kontekst	Dat hinget ôf fan de kontekst.
geregeld wurde de minsken nei hús ta stjoerd gg	Geregeld wurde der minsken nei hûs ta stjoerd.
wy witte noch net krekt hoe lang as wy bliuwe sille	Wy witte noch net krekt hoe lang at wy bliuwe sille.
hienen je ferwachte dat jo útsocht wurde soene foar dit boeke wike geskink	Hiene je ferwachte dat jo útsocht wurde soene foar dit boekewikegeskink?
pier hat sein dat er de moarn wêze sil	Pier hat sein dat er der moarn wêze sil.
myn namme is hobkins	Myn namme is Hopkins.
de fertochte is foar heard en wer op frije fuotten steld	De fertochte is ferheard en wer op frije fuotten steld.
nei lang stoareagjen knikte er mei de holle	Nei lang stoareagjen knikte er mei de holle.
der komt neat fan op e haspel	Der komt neat fan op 'e haspel.
pier hat sein dat  de moarn wêze sil	Pier hat sein dat er der moarn wêze sil.
ik waskôrgje dy jonkje	Ik warskôgje dy, jonkje!
by ús snijt it yn jannewaris	By ús snijt it yn jannewaris.
oan den dier en jong bisten tink	Dieren waarden soms samar efterlitten.
spylje myn ôfspyllist ôf sporte fei	Spylje myn ôfspyllist op Spotify.
dat is moai foar de finsters	Dat is moai foar de Feansters.
hoe let komt de sinne op yn parys	Hoe let komt de sinne op yn Parys?
earder naam crists neons blommen foar har mei	Earder naam Chris sneons blommen foar har mei.
bergulas binne in idiaal hâld fêst foar klin planten	Pergola's binne in ideaal hâldfêst foar klimplanten.
hja kamen út amsterdam en foar him wie se in frou fan de wrâld	Hja kaam út Amsterdam en foar him wie se in frou fan de wrâld.
de natuer in hantsje helpe is hieltyd gewoane wurden	De natuer in hantsje helpe is hieltyd gewoaner wurden.
trije leden fan dy wurkgroep binne diplomearre mooder	Trije leden fan dy wurkgroep binne diplomearre moolder.
hy seach syn houlik stikken gean en rekke finansjeel oan de grûn	Hy seach syn houlik stikken gean en rekke finansjeel oan de grûn.
better in goede buerman as in fjirre frjon	Better in goede buorman as in fiere freon.
kop of munt	Kop of munt.
hy flokte faak en as er lilk wie dan wie it hús te lyts	Hy flokte faak en as er lilk wie, dan wie it hús te lyts.
ta de lette jûn út wiene wy mei dit pudsje besteld	Ta de lette jûn út wiene wy mei dit putsje besteld.
gean nei postfek ien	Gean nei Postfek Yn.
ik ha oer twa jierem yn diploma frysk	Ik ha oer twa jier myn diploma Frysk.
de aktiviteitenoanbod is skear steld op de basis fan winsken fan de kliinten	It aktiviteite-oanbod is gearstald op basis fan winsken fan de kliïnten.
hja hie dêr lang wear wêze moatten	Hja hie der al lang wer wêze moatten.
kinst de auto hjir neare kwyt	Kinst de auto hjir nearne kwyt.
ofrûne saterdeitemoarn waard op fryslân in oere lang trochinoair myn krêft njoggen metten	Ofrûne saterdeitemoarn waard op Flylân in oere lang trochinoar wynkrêft njoggen metten.
ynienen knettet it er in berjocht út e lútsprekker fan in mobile fon	Ynienen knetteret der in berjocht út de lûdsprekker fan de mobilofoan.
wy moatte noch efkes geduld dwaan want wy kinne der earst oare moanne terjochte	Wy moatte noch eefkes geduld dwaan, want we kinne dêr earst oare moanne terjochte.
hja hat de hiele wike al gjin koartsmear hân	Hja hat de hiele wike al gjin koarts mear hân.
hjarûntongers is mei boeken en ferkocht foaral streekromâns	Hja rûn tongersdeis mei boeken en ferkocht foaral streekromans.
wêr is de trep	Wêr is de trep?
nei in wike lite se my triomfantlik it resultaat sjen	Nei in wike liet se my triomfantlik it resultaat sjen.
soe ik it driulje kinne	Soe ik it ruilje kinne?
it is al wer hast twa wiken lyn dat ik myn lêtste berjochtsjes stjoerd haw	It is alwer hast twa wike lyn dat ik myn lêste berjochtsje stjoerd haw.
der binne mar twa fan op de hiele wrâld	Dêr binne der mar twa fan op de hiele wrâld.
yn de moderne maatskippij fynt in konsetraasjeplak fan bedriuwen	Yn de moderne maatskippij fynt in konsintraasje plak fan bedriuwen.
de meeste biblioteken organisearrje spesjale middeis dêrt op forlêze wurdt	De measte biblioteken organisearje spesjale middeis dêr't op foarlêzen wurdt.
de minsken krije te earren as se ûntslein wurde ofdat se trochwurkje kinne en	De minsken krije te hearren oft se ûntslein wurde of dat se trochwurkje kinne.
us mem fûn de namme fan ús famke net drekst hiel moai	Us mem fûn de namme fan ús famke net drekst heel moai.
wêrom is dyn kompjûter yn ienen se traach	Wêrom is dyn kompjûter ynienen sa traach?
de polysje nimt de saak heech op en praat fan besykjend ta dearslach	De polysje nimt de saak heech op en praat fan besykjen ta deaslach.
se litte de bern foar wyld omrinne	Sy litte de bern foar wyld omrinne.
mei ik my even foarstelle	Mei ik my even foarstelle?
